meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
,prepare,html.Page,7_0,,,form submission,38121.00000000006,359081,359083,359106,397227.00000000006,397227.00000000006,2023-12-04T10:18:04.533Z,397335,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,beach2-image,html.Page,7_1,,,form submission,8861,397227.00000000006,397230,397335,406196,406197,2023-12-04T10:18:13.502Z,406220,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,De mannen die de auto duwen,,,,,,,,,
,answer,html.Page,7_2,,,form submission,5108.000000000058,406197,406199,406220,411328.00000000006,411328.00000000006,2023-12-04T10:18:18.634Z,411354,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,beach2,flow.Sequence,7,,,completion,52222.00000000006,359081,359083,359106,411328.00000000006,411328.00000000006,2023-12-04T10:18:18.634Z,411354,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,8_0,,,form submission,46959,411329,411331,411354,458313,458313,2023-12-04T10:19:05.619Z,458355,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,street2-image,html.Page,8_1,,,form submission,8644,458313,458316,458355,466999,467000,2023-12-04T10:19:14.305Z,467024,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,De strik van de beer,,,,,,,
,answer,html.Page,8_2,,,form submission,8476,467000,467003,467024,475500,475500,2023-12-04T10:19:22.806Z,475525,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,street2,flow.Sequence,8,,,completion,64146,411329,411331,411354,475500,475501.00000000006,2023-12-04T10:19:22.806Z,475525,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,9_0,,,form submission,5110,475501.00000000006,475503,475525,480635,480635,2023-12-04T10:19:27.941Z,480727,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,farm2-image,html.Page,9_1,,,form submission,37643,480635,480638,480727,518370,518370,2023-12-04T10:20:05.676Z,518394,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,De imker is niet in paniek,,,,,
,answer,html.Page,9_2,,,form submission,21920,518371,518373,518394,540314,540314,2023-12-04T10:20:27.620Z,540341,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,farm2,flow.Sequence,9,,,completion,64789,475501.00000000006,475503,475525,540314,540315,2023-12-04T10:20:27.620Z,540341,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,10_0,,,form submission,21391,540315,540317,540341,561732,561732,2023-12-04T10:20:49.038Z,561824,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,park1-image,html.Page,10_1,,,form submission,10235,561732,561737,561824,572059,572060.0000000001,2023-12-04T10:20:59.365Z,572085,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,Geen kind op fiets,,,
,answer,html.Page,10_2,,,form submission,24064,572060.0000000001,572063,572085,596149,596150,2023-12-04T10:21:23.455Z,596175,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,park1,flow.Sequence,10,,,completion,55808,540315,540317,540341,596149,596151.0000000001,2023-12-04T10:21:23.457Z,596175,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,11_0,,,form submission,21668,596152,596153,596175,617843,617844,2023-12-04T10:21:45.150Z,617955,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,park2-image,html.Page,11_1,,,form submission,13593,617845,617847,617955,631548,631549,2023-12-04T10:21:58.855Z,631573,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,Er ontbreekt een bloembak,
,answer,html.Page,11_2,,,form submission,15084,631549,631552,631573,646657,646658,2023-12-04T10:22:13.964Z,646684,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,park2,flow.Sequence,11,,,completion,50482,596151.0000000001,596153,596175,646657,646658,2023-12-04T10:22:13.964Z,646684,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,bedankt,html.Page,12,,,timeout,3005,646659,646661,646684,649674,649675.0000000001,2023-12-04T10:22:16.981Z,649689,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
,root,flow.Sequence,,,,completion,647530,2131,2136,2144,649674,649676,2023-12-04T10:22:16.982Z,649689,kcZRTBW4vK,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Fien,,,,,,,,,,,,,,,,,,,,,,,,
