meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/klassikaal_3/656da5e2fa275e2b7bdef754"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""nl-NL"",""locale"":""nl"",""timeZone"":""Europe/Brussels"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":691,""window_innerWidth"":1536,""window_innerHeight"":739,""devicePixelRatio"":1.25}",ID,html.Page,0,4,,form submission,3568.403999976158,2662.2999999523163,2583.452,2649.996,6218.399999976158,6218.899999976158,2023-12-04T10:13:49.946Z,6229.942,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,535424,,,,,,,,,,,,,,,,,,,,,,,
,language,html.Page,1,,,form submission,7831.857999952316,6219.200000047684,6213.344,6229.942,14061.799999952316,14062.200000047684,2023-12-04T10:13:57.789Z,14072.568,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,"Nederlands, Engels, Frans",MA,,,,,,,,,,,,,,,,,,,,,
,age-gender,html.Page,2,,,form submission,6790.632000047684,14062.399999976158,14055.97,14072.568,20863.200000047684,20863.5,2023-12-04T10:14:04.591Z,20873.521,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,21,v,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,3_0,,,form submission,12001.778999952316,20863.799999952316,20833.053,20873.521,32875.299999952316,32875.60000002384,2023-12-04T10:14:16.603Z,32888.339,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,try-out-image,html.Page,3_1,,,form submission,10070.960999952316,32875.700000047684,32871.608,32888.339,42959.299999952316,42959.700000047684,2023-12-04T10:14:26.687Z,42962.399,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,eenden,,,,,,,,,,,,,,,,,
,answer,html.Page,3_2,,,form submission,4674.101000000002,42959.89999997616,42945.512,42962.399,47636.5,47636.799999952316,2023-12-04T10:14:31.364Z,47641.342,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,try-out,flow.Sequence,3,,,completion,26762.979,20863.700000047684,20833.053,20873.521,47636.5,47638.700000047684,2023-12-04T10:14:31.366Z,47641.342,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,4_0,,,form submission,55125.35800004769,47638.89999997616,47624.811,47641.342,102766.70000004768,102767,2023-12-04T10:15:26.497Z,102772.729,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach1-image,html.Page,4_1,,,form submission,28530.770999999993,102767.20000004768,102756.113,102772.729,131303.5,131303.79999995232,2023-12-04T10:15:55.034Z,131312.566,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,answer,html.Page,4_2,,,form submission,6986.434000000008,131304.10000002384,131295.994,131312.566,138299,138299.5,2023-12-04T10:16:02.030Z,138306.018,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach1,flow.Sequence,4,,,completion,90657.658,47638.799999952316,47624.811,47641.342,138299,138299.79999995232,2023-12-04T10:16:02.030Z,138306.018,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,5_0,,,form submission,18563.48199999999,138300,138289.454,138306.018,156869.5,156869.79999995232,2023-12-04T10:16:20.600Z,156872.162,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,street1-image,html.Page,5_1,,,form submission,22093.137999952305,156870.10000002384,156855.274,156872.162,178965.29999995232,178965.70000004768,2023-12-04T10:16:42.696Z,178968.029,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,luifel,,,,,,,,,,,,,
,answer,html.Page,5_2,,,form submission,13853.071000023832,178965.89999997616,178951.257,178968.029,192821.10000002384,192821.39999997616,2023-12-04T10:16:56.551Z,192821.795,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,street1,flow.Sequence,5,,,completion,54515.08200002383,138299.89999997616,138289.454,138306.018,192821.10000002384,192821.70000004768,2023-12-04T10:16:56.552Z,192821.795,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,6_0,,,form submission,12031.405000047671,192822,192805.071,192821.795,204853.20000004768,204853.5,2023-12-04T10:17:08.583Z,204860.327,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,farm1-image,html.Page,6_1,,,form submission,14188.17300000001,204853.70000004768,204843.73,204860.327,219048.5,219048.79999995232,2023-12-04T10:17:22.779Z,219064.555,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,kettingzaag,,,,,,,,,,,
,answer,html.Page,6_2,,,form submission,16314.344999976165,219049,219047.015,219064.555,235378.89999997616,235379.20000004768,2023-12-04T10:17:39.109Z,235398.285,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,farm1,flow.Sequence,6,,,completion,42557.104999976145,192821.79999995232,192805.071,192821.795,235378.89999997616,235379.39999997616,2023-12-04T10:17:39.109Z,235398.285,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,7_0,,,form submission,22345.41500004768,235379.5,235381.673,235398.285,257743.70000004768,257743.89999997616,2023-12-04T10:18:01.474Z,257764.994,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach2-image,html.Page,7_1,,,form submission,17226.606000023836,257744.10000002384,257727.294,257764.994,274991.60000002384,274992,2023-12-04T10:18:18.722Z,274994.49,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,de twee mannen die de auto uit het zand duwen,,,,,,,,,
,answer,html.Page,7_2,,,form submission,13680.809999952326,274992.10000002384,274977.832,274994.49,288675.2999999523,288675.5,2023-12-04T10:18:32.405Z,288681.608,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach2,flow.Sequence,7,,,completion,53277.01499995231,235379.5,235381.673,235398.285,288675.2999999523,288675.7000000477,2023-12-04T10:18:32.405Z,288681.608,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
