meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/klassikaal_3/656da5d9fa275e2b7bdef749"",""userAgent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Mobile/15E148 Safari/604.1"",""platform"":""iPhone"",""language"":""de-DE"",""locale"":""de-DE"",""timeZone"":""Europe/Brussels"",""timezoneOffset"":-60,""screen_width"":390,""screen_height"":844,""scroll_width"":980,""scroll_height"":1911,""window_innerWidth"":980,""window_innerHeight"":1667,""devicePixelRatio"":3}",ID,html.Page,0,4,,form submission,3539,3536,3538,3565,7104,7105,2023-12-04T10:14:31.746Z,7140,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,615849,,,,,,,,,,,,,,,,,,,,,,,
,language,html.Page,1,,,form submission,7936,7106,7110,7140,15076,15077,2023-12-04T10:14:39.718Z,15096,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,nederlands,MA,,,,,,,,,,,,,,,,,,,,,
,age-gender,html.Page,2,,,form submission,9121,15077,15082,15096,24217,24217,2023-12-04T10:14:48.858Z,24258,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,22,na,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,3_0,,,form submission,4472,24218,24221,24258,28730,28730,2023-12-04T10:14:53.371Z,28838,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,try-out-image,html.Page,3_1,,,form submission,11048,28730,28734,28838,39886,39886,2023-12-04T10:15:04.527Z,39927,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,de eenden,de eenden,,,,,,,,,,,,,,,,
,answer,html.Page,3_2,,,form submission,3567,39886,39889,39927,43494,43495,2023-12-04T10:15:08.136Z,43537,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,try-out,flow.Sequence,3,,,completion,19236,24218,24221,24258,43494,43496,2023-12-04T10:15:08.137Z,43537,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,4_0,,,form submission,25347,43496,43498,43537,68884,68884,2023-12-04T10:15:33.525Z,68961,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,beach1-image,html.Page,4_1,,,form submission,12058,68884,68887,68961,81019,81020,2023-12-04T10:15:45.661Z,81062,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,vislijn,vislijn,,,,,,,,,,,,,,
,answer,html.Page,4_2,,,form submission,12020.000000000015,81020,81022,81062,93082.00000000001,93083,2023-12-04T10:15:57.724Z,93108,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,beach1,flow.Sequence,4,,,completion,49545.000000000015,43496,43498,43537,93082.00000000001,93083,2023-12-04T10:15:57.724Z,93108,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,5_0,,,form submission,33793,93083,93085,93108,126901,126901,2023-12-04T10:16:31.542Z,127077,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,street1-image,html.Page,5_1,,,form submission,9903,126901,126904,127077,136980,136980,2023-12-04T10:16:41.621Z,137006,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,de luifel,de luifel,,,,,,,,,,,,
,answer,html.Page,5_2,,,form submission,3467,136981,136983,137006,140473,140473,2023-12-04T10:16:45.114Z,140516,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,street1,flow.Sequence,5,,,completion,47365,93083,93085,93108,140473,140473,2023-12-04T10:16:45.114Z,140516,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,6_0,,,form submission,28783,140473,140476,140516,169299,169300,2023-12-04T10:17:13.941Z,169393,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,farm1-image,html.Page,6_1,,,form submission,11122.00000000003,169300,169303,169393,180515.00000000003,180516,2023-12-04T10:17:25.157Z,180557,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,kettingzaag,kettingzaag,,,,,,,,,,
,answer,html.Page,6_2,,,form submission,5808,180516,180518,180557,186365,186366,2023-12-04T10:17:31.007Z,186408,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,farm1,flow.Sequence,6,,,completion,45849,140473,140476,140516,186365,186366,2023-12-04T10:17:31.007Z,186408,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,7_0,,,form submission,35605,186366,186368,186408,222013,222014,2023-12-04T10:18:06.655Z,222108,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,beach2-image,html.Page,7_1,,,form submission,14063,222014,222017,222108,236171,236171,2023-12-04T10:18:20.812Z,236213,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,mannen die de auto duwen,mannen die de auto duween,,,,,,,,
,answer,html.Page,7_2,,,form submission,2763,236171,236173,236213,238976,238976,2023-12-04T10:18:23.617Z,238987,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,beach2,flow.Sequence,7,,,completion,52568,186366,186368,186408,238976,238977,2023-12-04T10:18:23.618Z,238987,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,8_0,,,form submission,49684,238977,238979,238987,288671,288671,2023-12-04T10:19:13.312Z,288730,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,street2-image,html.Page,8_1,,,form submission,10147,288671,288674,288730,298877,298878,2023-12-04T10:19:23.519Z,298918,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,rode strik,rode strik,,,,,,
,answer,html.Page,8_2,,,form submission,7472,298878,298880,298918,306390,306390,2023-12-04T10:19:31.031Z,306417,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,street2,flow.Sequence,8,,,completion,67403,238977,238979,238987,306390,306391,2023-12-04T10:19:31.032Z,306417,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,9_0,,,form submission,25319,306391,306394,306417,331736,331737,2023-12-04T10:19:56.378Z,331862,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,farm2-image,html.Page,9_1,,,form submission,13705,331737,331740,331862,345567,345568,2023-12-04T10:20:10.209Z,345593,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,imker is niet in paniek,imker is niet in paniek,,,,
,answer,html.Page,9_2,,,form submission,2246,345568,345570,345593,347839,347839,2023-12-04T10:20:12.480Z,347864,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,farm2,flow.Sequence,9,,,completion,41422,306391,306394,306417,347839,347840.00000000006,2023-12-04T10:20:12.481Z,347864,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,10_0,,,form submission,2311,347841,347843,347864,350175,350175,2023-12-04T10:20:14.817Z,350302,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,park1-image,html.Page,10_1,,,form submission,47725,350176,350179,350302,398027,398028,2023-12-04T10:21:02.669Z,398037,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,geen fietsend kindje,geen fietsend kindje,,
,answer,html.Page,10_2,,,form submission,10092,398028,398031,398037,408129,408129,2023-12-04T10:21:12.770Z,408156,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,park1,flow.Sequence,10,,,completion,60265,347841,347843,347864,408129,408129,2023-12-04T10:21:12.771Z,408156,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,11_0,,,form submission,11544,408130,408132,408156,419700,419700,2023-12-04T10:21:24.341Z,419860,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,park2-image,html.Page,11_1,,,form submission,41860,419700,419705,419860,461720,461721,2023-12-04T10:22:06.362Z,461762,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,geen witte bloemen,geen witte bloemen
,answer,html.Page,11_2,,,form submission,12615,461721,461723,461762,474377,474377,2023-12-04T10:22:19.019Z,474420,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,park2,flow.Sequence,11,,,completion,66221,408130,408132,408156,474377,474378,2023-12-04T10:22:19.019Z,474420,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,bedankt,html.Page,12,,,timeout,2989,474378,474382,474420,477375,477377,2023-12-04T10:22:22.018Z,477409,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
,root,flow.Sequence,,,,completion,473810,3536,3538,3565,477375,477378,2023-12-04T10:22:22.019Z,477409,0vaJR9NWnV,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Elise,,,,,,,,,,,,,,,,,,,,,,,,
