meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/klassikaal_3/656da5e2fa275e2b7bdef754"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""nl-BE"",""locale"":""nl"",""timeZone"":""Europe/Brussels"",""timezoneOffset"":-60,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":603,""window_innerWidth"":1366,""window_innerHeight"":651,""devicePixelRatio"":1}",ID,html.Page,0,4,,form submission,6232.023999999999,3957.7999999523163,3855.984,3955.976,10188,10189,2023-12-04T10:12:25.821Z,10189.007,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,535424,,,,,,,,,,,,,,,,,,,,,,,
,language,html.Page,1,,,form submission,33225.693000047686,10189.899999976158,10172.383,10189.007,43414.700000047684,43415,2023-12-04T10:12:59.047Z,43420.754,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,Nederlands,MA,,,,,,,,,,,,,,,,,,,,,
,age-gender,html.Page,2,,,form submission,7769.446000047683,43415.200000047684,43404.12,43420.754,51190.200000047684,51191.39999997616,2023-12-04T10:13:06.820Z,51203.733,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,21,v,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,3_0,,,form submission,59003.36700002384,51191.60000002384,51187.384,51203.733,110207.10000002384,110207.39999997616,2023-12-04T10:14:05.836Z,110434.201,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,try-out-image,html.Page,3_1,,,form submission,13405.798999999999,110207.5,110200.876,110434.201,123840,123840.20000004768,2023-12-04T10:14:19.473Z,123850.243,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,eenden,eenden,,,,,,,,,,,,,,,,
,answer,html.Page,3_2,,,form submission,61479.757,123840.39999997616,123833.971,123850.243,185330,185330.60000002384,2023-12-04T10:15:20.964Z,185330.605,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,try-out,flow.Sequence,3,,,completion,134126.267,51191.60000002384,51187.384,51203.733,185330,185333.89999997616,2023-12-04T10:15:20.967Z,185330.605,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,4_0,,,form submission,1327.6949999523058,185334.10000002384,185313.944,185330.605,186658.29999995232,186658.60000002384,2023-12-04T10:15:22.292Z,186780.567,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach1-image,html.Page,4_1,,,form submission,12195.633000047674,186658.79999995232,186647.634,186780.567,198976.20000004768,198976.5,2023-12-04T10:15:34.610Z,198996.619,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,Vislijn,Vislijn,,,,,,,,,,,,,,
,answer,html.Page,4_2,,,form submission,38605.981000023836,198976.79999995232,198979.95,198996.619,237602.60000002384,237602.89999997616,2023-12-04T10:16:13.237Z,237611.457,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach1,flow.Sequence,4,,,completion,52271.99500002383,185334,185313.944,185330.605,237602.60000002384,237603.29999995232,2023-12-04T10:16:13.237Z,237611.457,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,5_0,,,form submission,1677.143000023847,237603.39999997616,237594.773,237611.457,239288.60000002384,239288.89999997616,2023-12-04T10:16:14.922Z,239694.707,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,street1-image,html.Page,5_1,,,form submission,8434.192999976163,239289.10000002384,239278.023,239694.707,248128.89999997616,248129.20000004768,2023-12-04T10:16:23.763Z,248144.257,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,Witte en rode strepen,,,,,,,,,,,,,
,answer,html.Page,5_2,,,form submission,16689.84300002383,248129.39999997616,248127.625,248144.257,264834.10000002384,264834.39999997616,2023-12-04T10:16:40.468Z,264843.485,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,street1,flow.Sequence,5,,,completion,27222.643000023847,237603.29999995232,237594.773,237611.457,264834.10000002384,264834.7000000477,2023-12-04T10:16:40.468Z,264843.485,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,6_0,,,form submission,21466.615000023856,264834.7999999523,264826.797,264843.485,286310.10000002384,286310.39999997616,2023-12-04T10:17:01.944Z,286559.068,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,farm1-image,html.Page,6_1,,,form submission,4449.032000023813,286310.60000002384,286309.095,286559.068,291008.10000002384,291008.2999999523,2023-12-04T10:17:06.642Z,291025.822,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,Kettingzaag,,,,,,,,,,,
,answer,html.Page,6_2,,,form submission,19681.678000000014,291008.39999997616,291008.891,291025.822,310707.5,310707.60000002384,2023-12-04T10:17:26.341Z,310724.586,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
