meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/klassikaal_3/656da5e2fa275e2b7bdef754"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""nl-NL"",""locale"":""nl"",""timeZone"":""Europe/Brussels"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":647,""window_innerWidth"":1536,""window_innerHeight"":695,""devicePixelRatio"":1.25}",ID,html.Page,0,4,,form submission,3028.7360000953677,1457.7999999523163,1420.276,1453.664,4482.400000095367,4482.599999904633,2023-12-04T10:11:50.659Z,4486.985,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,535424,,,,,,,,,,,,,,,,,,,,,,,
,language,html.Page,1,,,form submission,14354.515,4482.700000047684,4470.312,4486.985,18841.5,18841.700000047684,2023-12-04T10:12:05.018Z,18853.352,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,Nederlands,MA,,,,,,,,,,,,,,,,,,,,,
,age-gender,html.Page,2,,,form submission,5731.848000047685,18841.799999952316,18836.711,18853.352,24585.200000047684,24585.400000095367,2023-12-04T10:12:10.761Z,24586.567,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,22,v,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,3_0,,,form submission,125640.63300004769,24585.5,24570.01,24586.567,150227.20000004768,150227.40000009537,2023-12-04T10:14:16.404Z,150234.535,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,try-out-image,html.Page,3_1,,,form submission,7136.4649999999965,150227.59999990463,150217.804,150234.535,157371,157371.09999990463,2023-12-04T10:14:23.547Z,157384.245,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,2 eenden,,,,,,,,,,,,,,,,,
,answer,html.Page,3_2,,,form submission,38937.255000000005,157371.20000004768,157367.541,157384.245,196321.5,196321.79999995232,2023-12-04T10:15:02.498Z,196333.51,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,try-out,flow.Sequence,3,,,completion,171734.933,24585.5,24570.01,24586.567,196321.5,196322.70000004768,2023-12-04T10:15:02.499Z,196333.51,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,4_0,,,form submission,27866.48999999999,196322.79999995232,196317.15,196333.51,224200,224200.29999995232,2023-12-04T10:15:30.376Z,224217.007,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach1-image,html.Page,4_1,,,form submission,8921.693000047671,224200.5,224183.218,224217.007,233138.70000004768,233138.79999995232,2023-12-04T10:15:39.314Z,233149.667,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,de hengel van de visser,,,,,,,,,,,,,,,
,answer,html.Page,4_2,,,form submission,42816.73300009538,233139,233132.989,233149.667,275966.40000009537,275966.5,2023-12-04T10:16:22.142Z,275982.271,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
