meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/klassikaal_3/656da5e2fa275e2b7bdef754"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""nl"",""locale"":""nl"",""timeZone"":""Europe/Brussels"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":720,""scroll_width"":1280,""scroll_height"":563,""window_innerWidth"":1280,""window_innerHeight"":563,""devicePixelRatio"":1.5}",ID,html.Page,0,4,,form submission,14227.258,2314.4000000000233,2191.539,2324.742,16552,16552.400000000023,2023-12-04T10:12:26.994Z,16563.033,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,535424,,,,,,,,,,,,,,,,,,,,,,,
,language,html.Page,1,,,form submission,34184.167000000074,16552.70000000007,16546.437,16563.033,50747.20000000007,50747.59999999998,2023-12-04T10:13:01.190Z,50751.653,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,Frans,MA,,,,,,,,,,,,,,,,,,,,,
,age-gender,html.Page,2,,,form submission,7756.347000000002,50747.80000000005,50735.117,50751.653,58508,58508.30000000005,2023-12-04T10:13:08.950Z,58511.927,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,21,v,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,3_0,,,form submission,65826.87300000005,58508.5,58495.293,58511.927,124338.80000000005,124339.09999999998,2023-12-04T10:14:14.777Z,124341.251,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,try-out-image,html.Page,3_1,,,form submission,30284.14900000002,124339.20000000007,124324.6,124341.251,154625.40000000002,154625.80000000005,2023-12-04T10:14:45.064Z,154632.997,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,eenden,,,,,,,,,,,,,,,,,
,answer,html.Page,3_2,,,form submission,17744.102999999974,154626.09999999998,154616.409,154632.997,172377.09999999998,172377.40000000002,2023-12-04T10:15:02.819Z,172385.194,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,try-out,flow.Sequence,3,,,completion,113865.17299999998,58508.5,58495.293,58511.927,172377.09999999998,172379.70000000007,2023-12-04T10:15:02.822Z,172385.194,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,4_0,,,form submission,22408.80600000001,172379.80000000005,172368.453,172385.194,194794,194794.30000000005,2023-12-04T10:15:25.236Z,194799.993,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach1-image,html.Page,4_1,,,form submission,25682.407000000036,194794.5,194783.42,194799.993,220482.40000000002,220482.59999999998,2023-12-04T10:15:50.924Z,220495.592,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,vislijn,,,,,,,,,,,,,,,
,answer,html.Page,4_2,,,form submission,12342.907999999996,220482.80000000005,220478.965,220495.592,232838.5,232838.90000000002,2023-12-04T10:16:03.280Z,232852.144,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach1,flow.Sequence,4,,,completion,60453.30600000001,172379.80000000005,172368.453,172385.194,232838.5,232839.30000000005,2023-12-04T10:16:03.281Z,232852.144,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,5_0,,,form submission,16739.455999999976,232839.5,232835.568,232852.144,249591.59999999998,249591.80000000005,2023-12-04T10:16:20.033Z,249605.037,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,street1-image,html.Page,5_1,,,form submission,19066.16300000006,249592,249588.368,249605.037,268671.20000000007,268671.5,2023-12-04T10:16:39.113Z,268672.71,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,wit-rode luifel,,,,,,,,,,,,,
,answer,html.Page,5_2,,,form submission,11093.690000000002,268671.70000000007,268657.249,268672.71,279766.4,279766.80000000005,2023-12-04T10:16:50.208Z,279780.256,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,street1,flow.Sequence,5,,,completion,46914.25600000002,232839.40000000002,232835.568,232852.144,279766.4,279767,2023-12-04T10:16:50.209Z,279780.256,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,6_0,,,form submission,17265.444000000076,279767.20000000007,279763.723,279780.256,297045.70000000007,297045.9,2023-12-04T10:17:07.483Z,297049.411,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,farm1-image,html.Page,6_1,,,form submission,11418.489000000001,297046.1,297032.772,297049.411,308467.9,308468.30000000005,2023-12-04T10:17:18.905Z,308473.335,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,kettingzaag,,,,,,,,,,,
,answer,html.Page,6_2,,,form submission,9476.164999999979,308468.5,308456.706,308473.335,317949.5,317949.6,2023-12-04T10:17:28.387Z,317965.594,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,farm1,flow.Sequence,6,,,completion,38169.244000000006,279767.20000000007,279763.723,279780.256,317949.5,317949.80000000005,2023-12-04T10:17:28.387Z,317965.594,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,7_0,,,form submission,31715.606000000087,317950,317948.919,317965.594,349681.20000000007,349681.4,2023-12-04T10:18:00.119Z,349689.555,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach2-image,html.Page,7_1,,,form submission,19929.34500000003,349681.6,349672.895,349689.555,369618.9,369619.29999999993,2023-12-04T10:18:20.062Z,369623.13,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,2 mannen die duwen,,,,,,,,,
,answer,html.Page,7_2,,,form submission,10383.669999999925,369619.5000000001,369606.516,369623.13,380006.79999999993,380007.0000000001,2023-12-04T10:18:30.450Z,380014.647,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach2,flow.Sequence,7,,,completion,62041.20599999995,317949.9,317948.919,317965.594,380006.79999999993,380007.20000000007,2023-12-04T10:18:30.450Z,380014.647,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,8_0,,,form submission,24930.652999999933,380007.20000000007,379997.979,380014.647,404945.29999999993,404945.6,2023-12-04T10:18:55.388Z,404960.825,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,street2-image,html.Page,8_1,,,form submission,13581.474999999919,404945.70000000007,404944.17,404960.825,418542.29999999993,418542.70000000007,2023-12-04T10:19:08.985Z,418549.78,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,grote rode strik,,,,,,,
,answer,html.Page,8_2,,,form submission,13321.019999999902,418542.9,418532.997,418549.78,431870.79999999993,431871.1,2023-12-04T10:19:22.314Z,431872.074,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,street2,flow.Sequence,8,,,completion,51856.15299999993,380007.20000000007,379997.979,380014.647,431870.79999999993,431871.4,2023-12-04T10:19:22.314Z,431872.074,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,9_0,,,form submission,30269.525999999954,431871.70000000007,431855.435,431872.074,462141.6,462141.70000000007,2023-12-04T10:19:52.584Z,462147.186,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,farm2-image,html.Page,9_1,,,form submission,23888.91399999999,462141.79999999993,462130.543,462147.186,486036.1,486036.4,2023-12-04T10:20:16.475Z,486044.453,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,answer,html.Page,9_2,,,form submission,12974.447000000044,486036.5000000001,486027.644,486044.453,499018.9,499019.20000000007,2023-12-04T10:20:29.457Z,499033.622,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,farm2,flow.Sequence,9,,,completion,67146.826,431871.6,431855.435,431872.074,499018.9,499019.4,2023-12-04T10:20:29.457Z,499033.622,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,10_0,,,form submission,14647.478000000003,499019.5000000001,499016.948,499033.622,513681.1,513681.5000000001,2023-12-04T10:20:44.120Z,513688.21,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,park1-image,html.Page,10_1,,,form submission,12754.690000000002,513681.6,513671.535,513688.21,526442.9,526443.2999999999,2023-12-04T10:20:56.881Z,526444.395,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,kindje op fiets met zijwieltjes,,,
,answer,html.Page,10_2,,,form submission,4392.605000000098,526443.4,526427.782,526444.395,530837.0000000001,530837.2000000001,2023-12-04T10:21:01.275Z,530840.918,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,park1,flow.Sequence,10,,,completion,31803.378000000142,499019.4,499016.948,499033.622,530837.0000000001,530837.4,2023-12-04T10:21:01.276Z,530840.918,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,11_0,,,form submission,42035.68200000003,530837.5000000001,530824.147,530840.918,572876.6,572876.7999999999,2023-12-04T10:21:43.318Z,572889.595,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,park2-image,html.Page,11_1,,,form submission,16386.80500000005,572877.0000000001,572872.923,572889.595,589276.4,589276.7999999999,2023-12-04T10:21:59.718Z,589296.905,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,een bloembak met witte bloemen,
