meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/klassikaal_3/656da5e2fa275e2b7bdef754"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""nl-NL"",""locale"":""nl"",""timeZone"":""Europe/Brussels"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":800,""scroll_width"":1280,""scroll_height"":617,""window_innerWidth"":1280,""window_innerHeight"":665,""devicePixelRatio"":1.5}",ID,html.Page,0,4,,form submission,3155.9420000715254,1422.2000000476837,1358.226,1424.858,4580.800000071526,4581.400000095367,2023-12-04T10:13:18.550Z,4591.556,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,535424,,,,,,,,,,,,,,,,,,,,,,,
,language,html.Page,1,,,form submission,8039.044000023842,4581.5,4574.929,4591.556,12630.600000023842,12631,2023-12-04T10:13:26.600Z,12641.627,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,Nederlands,MA,,,,,,,,,,,,,,,,,,,,,
,age-gender,html.Page,2,,,form submission,9307.973000023841,12631.100000023842,12624.999,12641.627,21949.600000023842,21949.800000071526,2023-12-04T10:13:35.919Z,21958.406,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,23,v,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,3_0,,,form submission,39184.89400007152,21950.400000095367,21941.714,21958.406,61143.300000071526,61143.60000002384,2023-12-04T10:14:15.113Z,61158.953,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,try-out-image,html.Page,3_1,,,form submission,10354.747000047682,61143.800000071526,61142.233,61158.953,71513.70000004768,71514,2023-12-04T10:14:25.484Z,71525.751,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,2 eenden,2 eenden,,,,,,,,,,,,,,,,
,answer,html.Page,3_2,,,form submission,36085.248999999996,71514.20000004768,71508.973,71525.751,107611,107611.30000007153,2023-12-04T10:15:01.581Z,107626.131,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,try-out,flow.Sequence,3,,,completion,85652.594,21950.300000071526,21941.714,21958.406,107611,107613.30000007153,2023-12-04T10:15:01.583Z,107626.131,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,4_0,,,form submission,28267.769000095373,107613.5,107609.495,107626.131,135893.90000009537,135894.10000002384,2023-12-04T10:15:29.863Z,135909.714,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach1-image,html.Page,4_1,,,form submission,8006.386000023835,135894.30000007153,135892.997,135909.714,143916.10000002384,143916.5,2023-12-04T10:15:37.885Z,143926.464,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,de vislijn,de vislijn,,,,,,,,,,,,,,
,answer,html.Page,4_2,,,form submission,21808.43600009536,143916.70000004768,143909.846,143926.464,165734.90000009537,165735.30000007153,2023-12-04T10:15:59.704Z,165760.066,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,beach1,flow.Sequence,4,,,completion,58108.76900009537,107613.40000009537,107609.495,107626.131,165734.90000009537,165735.40000009537,2023-12-04T10:15:59.704Z,165760.066,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,5_0,,,form submission,24927.53400002385,165735.5,165743.409,165760.066,190687.60000002384,190687.80000007153,2023-12-04T10:16:24.657Z,190693.691,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,street1-image,html.Page,5_1,,,form submission,21821.109000071534,190688,190676.919,190693.691,212514.80000007153,212514.90000009537,2023-12-04T10:16:46.483Z,212527.256,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,Het café heeft geen luifel met witte en rode strepen,Het café heeft geen luifel met witte en rode strepen,,,,,,,,,,,,
,answer,html.Page,5_2,,,form submission,3707.844000023848,212515.10000002384,212510.665,212527.256,216235.10000002384,216235.5,2023-12-04T10:16:50.203Z,216243.954,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,street1,flow.Sequence,5,,,completion,50475.03400002385,165735.5,165743.409,165760.066,216235.10000002384,216235.60000002384,2023-12-04T10:16:50.204Z,216243.954,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,6_0,,,form submission,26517.746000047686,216235.70000004768,216227.326,216243.954,242761.70000004768,242762,2023-12-04T10:17:16.730Z,242777.6,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
,farm1-image,html.Page,6_1,,,form submission,8080.100000047678,242762.10000002384,242760.983,242777.6,250857.70000004768,250857.90000009537,2023-12-04T10:17:24.826Z,250861.106,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,De kettingzaag,De kettingzaag,,,,,,,,,,
,answer,html.Page,6_2,,,form submission,1948.7940000953677,250858.10000002384,250844.417,250861.106,252809.90000009537,252810.10000002384,2023-12-04T10:17:26.778Z,252811.025,X9gPDhXrJN,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,D,,,,,,,,,,,,,,,,,,,,,,,,
