meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
,beach1,flow.Sequence,4,,,completion,48765,224304,224307,224323,273088,273089,2023-12-04T10:16:24.280Z,273109,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,5_0,,,form submission,445.0000000000582,273089,273093,273109,273554.00000000006,273555,2023-12-04T10:16:24.746Z,273696,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,street1-image,html.Page,5_1,,,form submission,11510,273555,273576,273696,285206,285207,2023-12-04T10:16:36.398Z,285227,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,de luifel bestaat niet uit witte en rode strepen,de luifel bestaat niet uit witte en rode strepen,,,,,,,,,,,,
,answer,html.Page,5_2,,,form submission,36014,285207,285210,285227,321241,321242,2023-12-04T10:17:12.434Z,321263,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,street1,flow.Sequence,5,,,completion,48132,273089,273093,273109,321241,321242,2023-12-04T10:17:12.435Z,321263,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,6_0,,,form submission,495,321242,321246,321263,321758,321758,2023-12-04T10:17:12.951Z,321862,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,farm1-image,html.Page,6_1,,,form submission,11098,321758,321779,321862,332960,332960,2023-12-04T10:17:24.153Z,332980,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,hij zaagt de boom niet om met een kettingzaag,hij zaagt de boom niet om met een kettingzaag,,,,,,,,,,
,answer,html.Page,6_2,,,form submission,40881,332961,332964,332980,373861,373862,2023-12-04T10:18:05.056Z,373883,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,farm1,flow.Sequence,6,,,completion,52598,321242,321246,321263,373861,373862,2023-12-04T10:18:05.056Z,373883,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,7_0,,,form submission,462,373863,373866,373883,374345,374345,2023-12-04T10:18:05.540Z,374454,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,beach2-image,html.Page,7_1,,,form submission,11026,374346,374367,374454,385480,385480,2023-12-04T10:18:16.675Z,385501,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,de twee mannen missen die de auto zouden wegduwen,de twee mannen missen die de auto zouden wegduwen,,,,,,,,
,answer,html.Page,7_2,,,form submission,43598,385480,385483,385501,429099,429099,2023-12-04T10:19:00.295Z,429120,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,beach2,flow.Sequence,7,,,completion,55216,373863,373866,373883,429099,429099,2023-12-04T10:19:00.295Z,429120,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,8_0,,,form submission,445,429100,429103,429120,429565,429566.00000000006,2023-12-04T10:19:00.762Z,429680,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,street2-image,html.Page,8_1,,,form submission,7819,429566.00000000006,429586,429680,437499,437499,2023-12-04T10:19:08.696Z,437521,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,"grote strik mist ",grote strik mist,,,,,,
,answer,html.Page,8_2,,,form submission,49849,437500,437504,437521,487370,487371.00000000006,2023-12-04T10:19:58.568Z,487408,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,street2,flow.Sequence,8,,,completion,58250,429100,429103,429120,487370,487371.00000000006,2023-12-04T10:19:58.569Z,487408,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,9_0,,,form submission,394,487371.00000000006,487390,487408,487802,487803,2023-12-04T10:19:59.000Z,487908,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,farm2-image,html.Page,9_1,,,form submission,11779,487803,487824,487908,499687,499688,2023-12-04T10:20:10.886Z,499708,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,er zijn drie strobalen ipv twee,er zijn er drie ipv twee,,,,
,answer,html.Page,9_2,,,form submission,35331,499688,499691,499708,535039,535040,2023-12-04T10:20:46.239Z,535076,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,farm2,flow.Sequence,9,,,completion,47631,487371.00000000006,487390,487408,535039,535042,2023-12-04T10:20:46.241Z,535076,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,10_0,,,form submission,547,535042,535069,535076,535623,535624,2023-12-04T10:20:46.823Z,535727,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,park1-image,html.Page,10_1,,,form submission,4380,535624,535644,535727,540107,540108.0000000001,2023-12-04T10:20:51.307Z,540128,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,er fietst niemand,,,
,answer,html.Page,10_2,,,form submission,57116,540108.0000000001,540111,540128,597244,597244,2023-12-04T10:21:48.445Z,597265,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,park1,flow.Sequence,10,,,completion,62168,535042,535069,535076,597244,597245,2023-12-04T10:21:48.446Z,597265,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,11_0,,,form submission,378,597245,597248,597265,597643,597644,2023-12-04T10:21:48.845Z,597780,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,park2-image,html.Page,11_1,,,form submission,4464,597644,597665,597780,602244,602245,2023-12-04T10:21:53.446Z,602265,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,"geen witte bloemen ",
,answer,html.Page,11_2,,,form submission,25964,602245,602248,602265,628229,628229,2023-12-04T10:22:19.431Z,628267,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,park2,flow.Sequence,11,,,completion,30964,597245,597248,597265,628229,628229,2023-12-04T10:22:19.431Z,628267,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,bedankt,html.Page,12,,,timeout,3000,628230,628249,628267,631250,631251,2023-12-04T10:22:22.453Z,631267,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
,root,flow.Sequence,,,,completion,628507,2704,2725,2743,631250,631251,2023-12-04T10:22:22.453Z,631267,bkzT39immW,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,pseudonym naar keuze,,,,,,,,,,,,,,,,,,,,,,,,
