meta,sender,sender_type,sender_id,Order,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,participant_L1,university_level,age,gender,gender_other,try-out_answer_L2,try-out_answer_L1,beach1_answer_L2,beach1_answer_L1,street1_answer_L2,street1_answer_L1,farm1_answer_L2,farm1_answer_L1,beach2_answer_L2,beach2_answer_L1,street2_answer_L2,street2_answer_L1,farm2_answer_L2,farm2_answer_L1,park1_answer_L2,park1_answer_L1,park2_answer_L2,park2_answer_L1
,prepare,html.Page,7_0,,,form submission,22401,419060,419062,419078,441479,441480,2023-11-30T10:27:43.645Z,441555,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,beach2-image,html.Page,7_1,,,form submission,31619.00000000006,441480,441495,441555,473174.00000000006,473174.00000000006,2023-11-30T10:28:15.340Z,473196,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,Er mist twee mannen,,,,,,,,,
,answer,html.Page,7_2,,,form submission,3396,473174.00000000006,473179,473196,476592,476593,2023-11-30T10:28:18.758Z,476611,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,beach2,flow.Sequence,7,,,completion,57514,419060,419062,419078,476592,476593,2023-11-30T10:28:18.759Z,476611,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,8_0,,,form submission,25273,476593,476596,476611,501884,501885,2023-11-30T10:28:44.050Z,501980,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,street2-image,html.Page,8_1,,,form submission,28133,501885,501896,501980,530113,530113,2023-11-30T10:29:12.279Z,530129,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,De beer heeft geen strik,,,,,,,
,answer,html.Page,8_2,,,form submission,4400,530113,530114,530129,534529,534530,2023-11-30T10:29:16.695Z,534546,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,street2,flow.Sequence,8,,,completion,57918,476593,476596,476611,534529,534530,2023-11-30T10:29:16.695Z,534546,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,9_0,,,form submission,25231,534530,534532,534546,559777,559778,2023-11-30T10:29:41.943Z,559834,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,farm2-image,html.Page,9_1,,,form submission,38500.00000000012,559778,559781,559834,598334.0000000001,598335,2023-11-30T10:30:20.500Z,598364,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,answer,html.Page,9_2,,,form submission,2277,598335,598346,598364,600641,600642,2023-11-30T10:30:22.808Z,600664,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,farm2,flow.Sequence,9,,,completion,66095,534530,534532,534546,600641,600643,2023-11-30T10:30:22.808Z,600664,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,10_0,,,form submission,16591,600643,600647,600664,617255,617255,2023-11-30T10:30:39.421Z,617325,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,park1-image,html.Page,10_1,,,form submission,22263,617256,617264,617325,639588,639589,2023-11-30T10:31:01.754Z,639614,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,Het kind op het fiets,,,
,answer,html.Page,10_2,,,form submission,12164,639589,639598,639614,651778,651778,2023-11-30T10:31:13.944Z,651797,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,park1,flow.Sequence,10,,,completion,51114,600643,600647,600664,651778,651779,2023-11-30T10:31:13.944Z,651797,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,prepare,html.Page,11_0,,,form submission,24482,651779,651781,651797,676279,676280,2023-11-30T10:31:38.445Z,676362,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,park2-image,html.Page,11_1,,,form submission,22066,676280,676285,676362,698428,698428,2023-11-30T10:32:00.593Z,698448,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,de bloembak met witte bloemen,
,answer,html.Page,11_2,,,form submission,13498,698428,698432,698448,711946,711946,2023-11-30T10:32:14.112Z,711965,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,park2,flow.Sequence,11,,,completion,60149,651779,651781,651797,711946,711947,2023-11-30T10:32:14.112Z,711965,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,bedankt,html.Page,12,,,timeout,3000,711947,711948,711965,714949,714951,2023-11-30T10:32:17.116Z,714965,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
,root,flow.Sequence,,,,completion,713200,1700,1723,1749,714949,714952,2023-11-30T10:32:17.117Z,714965,fKeCvQNBOU,full,klassikaal_3,652fe10cdc68ac1c61cf9cec,participant,Eva,,,,,,,,,,,,,,,,,,,,,,,,
